Order ID,Customer ID,Customer Name,Region,State or Province,City,Postal Code,Customer Segment,Order Priority,Ship Mode,Product Category,Product Sub-Category,Product Container,Product Name,Order Date,Ship Date,Discount,Unit Price,Discount Amount,Discount Price,Shipping Cost,Quantity
88353,2087,Edna Schroeder,Central,Indiana,New Castle,47362,Corporate,High,Regular Air,Technology,Office Machines,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",5/22/2012,5/24/2012,0.1,9.49,0.95,8.54,5.76,18
88354,2087,Edna Schroeder,Central,Indiana,New Castle,47362,Corporate,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",6/26/2013,6/29/2013,0.03,15.01,0.45,14.56,8.4,4
88356,2087,Edna Schroeder,Central,Indiana,New Castle,47362,Corporate,High,Regular Air,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",9/10/2013,9/12/2013,0.08,99.23,7.94,91.29,8.99,19
88356,2087,Edna Schroeder,Central,Indiana,New Castle,47362,Corporate,High,Regular Air,Technology,Telephones and Communication,Wrap Bag,Accessory4,9/10/2013,9/13/2013,0.1,85.99,8.60,77.39,0.99,2
88352,2088,Carrie Boyle,East,New York,Mount Vernon,10550,Corporate,Low,Regular Air,Technology,Telephones and Communication,Small Box,6000,12/28/2011,1/14/2012,0.06,65.99,3.96,62.03,2.5,8
88355,2088,Carrie Boyle,East,New York,Mount Vernon,10550,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1966,7/30/2013,8/1/2013,0.03,6.48,0.19,6.29,6.65,6
88358,2088,Carrie Boyle,East,New York,Mount Vernon,10550,Corporate,Medium,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",10/23/2013,10/24/2013,0.07,3.81,0.27,3.54,5.44,18
88348,2089,Annie Odom,East,New York,New City,10956,Corporate,Low,Regular Air,Office Supplies,Appliances,Small Box,Fellowes Superior 10 Outlet Split Surge Protector,12/30/2010,1/6/2011,0.06,38.06,2.28,35.78,4.5,17
88348,2089,Annie Odom,East,New York,New City,10956,Corporate,Low,Regular Air,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,12/30/2010,1/8/2011,0.08,599.99,48.00,551.99,24.49,22
88348,2089,Annie Odom,East,New York,New City,10956,Corporate,Low,Express Air,Office Supplies,Paper,Wrap Bag,Unpadded Memo Slips,12/30/2010,1/4/2011,0.1,3.98,0.40,3.58,2.97,5
88349,2089,Annie Odom,East,New York,New City,10956,Corporate,Medium,Regular Air,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1/10/2011,1/11/2011,0.04,92.23,3.69,88.54,39.61,3
88349,2089,Annie Odom,East,New York,New City,10956,Corporate,Medium,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 35,1/10/2011,1/10/2011,0.09,3.28,0.30,2.98,5,9
88350,2089,Annie Odom,East,New York,New City,10956,Corporate,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 210,11/27/2011,11/29/2011,0.02,6.48,0.13,6.35,7.37,8
88357,2089,Annie Odom,East,New York,New City,10956,Corporate,Critical,Regular Air,Office Supplies,Labels,Small Box,Self-Adhesive Removable Labels,9/19/2013,9/21/2013,0.02,3.15,0.06,3.09,0.49,13
88353,2090,Glenda Dougherty,East,New York,New Rochelle,10801,Corporate,High,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,5/22/2012,5/24/2012,0.02,11.5,0.23,11.27,7.19,15
88359,2090,Glenda Dougherty,East,New York,New Rochelle,10801,Corporate,Medium,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,12/29/2013,12/29/2013,0.08,367.99,29.44,338.55,19.99,18
87469,2092,Milton Pollock,South,Alabama,Gadsden,35904,Consumer,Low,Regular Air,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",3/12/2011,3/16/2011,0.01,9.38,0.09,9.29,4.93,1
87470,2092,Milton Pollock,South,Alabama,Gadsden,35904,Consumer,High,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",10/7/2011,10/8/2011,0.04,42.8,1.71,41.09,2.99,17
87470,2092,Milton Pollock,South,Alabama,Gadsden,35904,Consumer,High,Regular Air,Furniture,Office Furnishings,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",10/7/2011,10/9/2011,0.06,22.98,1.38,21.60,7.58,14
87471,2092,Milton Pollock,South,Alabama,Gadsden,35904,Consumer,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6/11/2012,6/14/2012,0.07,5.38,0.38,5.00,7.57,3
87472,2092,Milton Pollock,South,Alabama,Gadsden,35904,Consumer,Critical,Regular Air,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",7/14/2013,7/15/2013,0.03,31.78,0.95,30.83,1.99,9
86629,2094,Vernon Hirsch Singleton,West,California,Chico,95928,Corporate,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,8/5/2010,8/6/2010,0.08,400.98,32.08,368.90,42.52,20
86630,2094,Vernon Hirsch Singleton,West,California,Chico,95928,Corporate,Critical,Regular Air,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",6/5/2011,6/6/2011,0.06,8.33,0.50,7.83,1.99,2
86630,2094,Vernon Hirsch Singleton,West,California,Chico,95928,Corporate,Critical,Regular Air,Office Supplies,Storage & Organization,Small Box,Fellowes Recycled Storage Drawers,6/5/2011,6/7/2011,0.06,111.03,6.66,104.37,8.64,10
86632,2094,Vernon Hirsch Singleton,West,California,Chico,95928,Corporate,High,Regular Air,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,10/1/2013,10/4/2013,0.04,10.97,0.44,10.53,6.5,11
86632,2094,Vernon Hirsch Singleton,West,California,Chico,95928,Corporate,High,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,10/1/2013,10/3/2013,0.04,2.08,0.08,2.00,2.56,20
86631,2095,Frederick Lang,East,Maine,Bangor,4401,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Trimflex™ Flexible Post Binders,9/25/2013,9/26/2013,0,21.38,0.00,21.38,2.99,19
87889,2097,Patsy Shea,South,South Carolina,Hilton Head Island,29915,Home Office,Medium,Regular Air,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,4/18/2010,4/19/2010,0.1,300.97,30.10,270.87,7.18,4
87889,2098,Tracy Dyer,South,South Carolina,Mount Pleasant,29464,Home Office,Medium,Regular Air,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,4/18/2010,4/20/2010,0.06,39.89,2.39,37.50,3.04,10
87890,2098,Tracy Dyer,South,South Carolina,Mount Pleasant,29464,Home Office,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 217,1/15/2011,1/15/2011,0.02,6.48,0.13,6.35,8.19,3
87888,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Not Specified,Regular Air,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,1/8/2010,1/9/2010,0.07,14.56,1.02,13.54,3.5,6
87890,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Critical,Regular Air,Technology,Telephones and Communication,Small Box,282,1/15/2011,1/16/2011,0.06,115.99,6.96,109.03,4.23,11
87891,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Critical,Regular Air,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",9/13/2011,9/15/2011,0.03,6.69,0.20,6.49,3.1,5
87892,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Not Specified,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",10/26/2011,10/27/2011,0.09,5.98,0.54,5.44,1.67,14
87892,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,10/26/2011,10/28/2011,0.04,2.88,0.12,2.76,0.7,16
87892,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Not Specified,Regular Air,Furniture,Tables,Large Box,Hon 4060 Series Tables,10/26/2011,10/28/2011,0.04,111.96,4.48,107.48,69,6
87893,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 501,12/22/2011,12/23/2011,0.09,3.69,0.33,3.36,0.5,6
87895,2099,Nathan Fox,South,South Carolina,Myrtle Beach,29577,Home Office,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Satellite Sectional Post Binders,2/26/2012,2/27/2012,0.08,43.41,3.47,39.94,2.99,6
87893,2100,Mike T O'Neill,South,South Carolina,North Charleston,29406,Home Office,Not Specified,Express Air,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,12/22/2011,12/23/2011,0.07,20.34,1.42,18.92,35,17
87896,2100,Mike T O'Neill,South,South Carolina,North Charleston,29406,Home Office,Critical,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,9/5/2012,9/7/2012,0.03,350.99,10.53,340.46,59,17
87897,2100,Mike T O'Neill,South,South Carolina,North Charleston,29406,Home Office,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,7/24/2013,7/26/2013,0.1,4.28,0.43,3.85,0.94,6
87894,2101,Gail Ellis,South,South Carolina,Rock Hill,29730,Home Office,Low,Regular Air,Office Supplies,Appliances,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,2/12/2012,2/12/2012,0.01,20.48,0.20,20.28,6.32,8
87894,2101,Gail Ellis,South,South Carolina,Rock Hill,29730,Home Office,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones DublLock® D-Ring Binders,2/12/2012,2/19/2012,0.07,6.75,0.47,6.28,2.99,10
87894,2101,Gail Ellis,South,South Carolina,Rock Hill,29730,Home Office,Low,Regular Air,Office Supplies,Labels,Small Box,Avery 485,2/12/2012,2/17/2012,0.08,12.53,1.00,11.53,0.5,4
87898,2101,Gail Ellis,South,South Carolina,Rock Hill,29730,Home Office,High,Regular Air,Office Supplies,Storage & Organization,Large Box,Fellowes Neat Ideas® Storage Cubes,11/22/2013,11/22/2013,0.09,32.48,2.92,29.56,35,18
91189,2103,Chris Williams,Central,Iowa,Council Bluffs,51503,Corporate,Critical,Express Air,Office Supplies,Envelopes,Small Box,Colored Envelopes,8/2/2012,8/3/2012,0.02,3.69,0.07,3.62,2.5,11
91193,2103,Chris Williams,Central,Iowa,Council Bluffs,51503,Corporate,Not Specified,Regular Air,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,12/11/2013,12/13/2013,0.03,20.99,0.63,20.36,4.81,15
91193,2104,Max Kirby,Central,Iowa,Davenport,52803,Corporate,Not Specified,Regular Air,Furniture,Office Furnishings,Small Box,DAX Clear Channel Poster Frame,12/11/2013,12/13/2013,0.05,14.58,0.73,13.85,7.4,5
91188,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Medium,Delivery Truck,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,9/26/2011,9/27/2011,0.1,90.97,9.10,81.87,14,21
91188,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Small Box,StarTAC 7760,9/26/2011,9/27/2011,0.05,65.99,3.30,62.69,3.99,14
91190,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,3/20/2013,3/21/2013,0.04,2.58,0.10,2.48,1.3,4
91191,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1971,6/5/2013,6/12/2013,0.1,4.28,0.43,3.85,5.17,16
91191,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Low,Express Air,Technology,Telephones and Communication,Small Box,5165,6/5/2013,6/12/2013,0.05,175.99,8.80,167.19,4.99,12
91192,2105,Arthur Glass,Central,Iowa,Des Moines,50315,Corporate,Not Specified,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,12/10/2013,12/12/2013,0.09,10.98,0.99,9.99,3.37,7
91187,2106,Marsha Gibbons,Central,Iowa,Dubuque,52001,Corporate,Not Specified,Express Air,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",5/14/2011,5/16/2011,0,136.98,0.00,136.98,24.49,6
91187,2106,Marsha Gibbons,Central,Iowa,Dubuque,52001,Corporate,Not Specified,Regular Air,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",5/14/2011,5/15/2011,0,30.93,0.00,30.93,3.92,18
39015,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Delivery Truck,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,12/6/2010,12/6/2010,0.05,399.98,20.00,379.98,12.06,24
39015,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1994,12/6/2010,12/6/2010,0.07,6.48,0.45,6.03,5.74,20
41059,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",9/14/2011,9/14/2011,0.08,14.27,1.14,13.13,7.27,47
41059,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Regular Air,Technology,Office Machines,Medium Box,Polycom VoiceStation 100,9/14/2011,9/15/2011,0.09,300.98,27.09,273.89,13.99,82
41059,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,9/14/2011,9/16/2011,0,5.84,0.00,5.84,1.2,38
41059,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,9/14/2011,9/15/2011,0.04,400.98,16.04,384.94,42.52,82
59008,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Critical,Delivery Truck,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,9/29/2011,9/29/2011,0.05,90.97,4.55,86.42,14,71
34849,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Critical,Regular Air,Office Supplies,Labels,Small Box,Avery 506,10/12/2011,10/14/2011,0.1,4.13,0.41,3.72,0.5,5
34849,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Critical,Regular Air,Office Supplies,Paper,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",10/12/2011,10/13/2011,0.08,4.73,0.38,4.35,1.52,40
34849,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Critical,Regular Air,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,10/12/2011,10/13/2011,0.07,419.19,29.34,389.85,19.99,5
43239,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,3/16/2012,3/18/2012,0.02,18.94,0.38,18.56,1.49,16
41857,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Low,Express Air,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",5/6/2012,5/11/2012,0.04,9.65,0.39,9.26,6.22,71
38693,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Low,Regular Air,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,6/14/2012,6/21/2012,0.02,699.99,14.00,685.99,24.49,5
32806,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,High,Express Air,Office Supplies,Labels,Small Box,Avery 487,6/21/2012,6/22/2012,0.1,3.69,0.37,3.32,0.5,79
32806,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1977,6/21/2012,6/23/2012,0.02,6.68,0.13,6.55,5.2,54
22727,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Small Box,Xerox 1966,7/3/2012,7/3/2012,0.07,6.48,0.45,6.03,6.65,61
2757,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,High,Express Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",7/19/2012,7/20/2012,0.05,12.98,0.65,12.33,3.14,57
5217,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,High,Express Air,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,10/12/2012,10/12/2012,0.03,40.98,1.23,39.75,5.33,16
5217,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,High,Regular Air,Office Supplies,Labels,Small Box,Avery 481,10/12/2012,10/14/2012,0.09,3.08,0.28,2.80,0.99,22
32804,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Regular Air,Office Supplies,Labels,Small Box,Avery 510,9/9/2013,9/10/2013,0.07,3.75,0.26,3.49,0.5,103
32804,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,9/9/2013,9/11/2013,0.02,3.98,0.08,3.90,5.26,42
28453,2107,Leigh Burnette Hurley,Central,Illinois,Chicago,60601,Home Office,Critical,Regular Air,Office Supplies,Appliances,Medium Box,Holmes 99% HEPA Air Purifier,12/28/2013,12/28/2013,0.04,21.66,0.87,20.79,13.99,52
87862,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1994,12/6/2010,12/6/2010,0.07,6.48,0.45,6.03,5.74,5
87863,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",9/14/2011,9/14/2011,0.08,14.27,1.14,13.13,7.27,12
87868,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Home Office,Low,Regular Air,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,6/14/2012,6/21/2012,0.02,699.99,14.00,685.99,24.49,1
87874,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Regular Air,Technology,Office Machines,Medium Box,Polycom VoiceStation 100,9/14/2013,9/15/2013,0.09,300.98,27.09,273.89,13.99,24
87874,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,9/14/2013,9/16/2013,0,5.84,0.00,5.84,1.2,11
87874,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,9/14/2013,9/15/2013,0.04,400.98,16.04,384.94,42.52,24
87875,2108,Alfred Barber,Central,Missouri,Mehlville,63129,Corporate,Medium,Delivery Truck,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,12/6/2013,12/6/2013,0.05,399.98,20.00,379.98,12.06,7
87871,2109,Evan Gill Roy,South,North Carolina,Indian Trail,28079,Corporate,High,Express Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",7/19/2012,7/20/2012,0.05,12.98,0.65,12.33,3.14,14
87870,2110,Clyde Norman,South,North Carolina,Jacksonville,28540,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Small Box,Xerox 1966,7/3/2012,7/3/2012,0.07,6.48,0.45,6.03,6.65,15
87872,2110,Clyde Norman,South,North Carolina,Jacksonville,28540,Home Office,High,Express Air,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,10/12/2012,10/12/2012,0.03,40.98,1.23,39.75,5.33,4
87872,2110,Clyde Norman,South,North Carolina,Jacksonville,28540,Home Office,High,Regular Air,Office Supplies,Labels,Small Box,Avery 481,10/12/2012,10/14/2012,0.09,3.08,0.28,2.80,0.99,5
87873,2110,Clyde Norman,South,North Carolina,Jacksonville,28540,Corporate,Medium,Regular Air,Office Supplies,Labels,Small Box,Avery 510,9/9/2013,9/10/2013,0.07,3.75,0.26,3.49,0.5,26
87876,2110,Clyde Norman,South,North Carolina,Jacksonville,28540,Home Office,Critical,Regular Air,Office Supplies,Appliances,Medium Box,Holmes 99% HEPA Air Purifier,12/28/2013,12/28/2013,0.04,21.66,0.87,20.79,13.99,13
87865,2111,Bob Harrington,South,North Carolina,Kannapolis,28081,Home Office,Critical,Regular Air,Office Supplies,Labels,Small Box,Avery 506,10/12/2011,10/14/2011,0.1,4.13,0.41,3.72,0.5,1
87865,2111,Bob Harrington,South,North Carolina,Kannapolis,28081,Home Office,Critical,Regular Air,Office Supplies,Paper,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",10/12/2011,10/13/2011,0.08,4.73,0.38,4.35,1.52,10
87865,2111,Bob Harrington,South,North Carolina,Kannapolis,28081,Home Office,Critical,Regular Air,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,10/12/2011,10/13/2011,0.07,419.19,29.34,389.85,19.99,1
87869,2111,Bob Harrington,South,North Carolina,Kannapolis,28081,Home Office,High,Express Air,Office Supplies,Labels,Small Box,Avery 487,6/21/2012,6/22/2012,0.1,3.69,0.37,3.32,0.5,20
87869,2111,Bob Harrington,South,North Carolina,Kannapolis,28081,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1977,6/21/2012,6/23/2012,0.02,6.68,0.13,6.55,5.2,14
